quoteID;quotation;speaker;date;numOccurrences
2020-02-04-091558;They like the experience, the customer experience. And so from that point of view, I think each of our products can drive another product. I would think in that case that the iPhone comes first. But there's no doubt in my mind that there's some people that came into the ecosystem for the Watch.;Tim Cook;2020-02-04 09:02:18;1
2020-03-01-039248;We are sending our best wishes to you, on behalf of the entire Apple Team, together with another CareKit for you and your families. In the kit, you will find comfort items and an iPad that can be used to facilitate children's online learning or help pass the time during the prolonged stay at home. In addition, a series of counseling and consultation services have been prepared especially for you to help you through this time,;None;2020-03-01 09:35:14;1
2020-02-05-014916;Companies like Amazon and Apple have talked about how they're moving into the healthcare space. For example, there are several healthcare centers in the US where Alexa [ devices ] are actually kept in hospital inpatient rooms as an aid to care,;John W. Ayers;2020-02-05 20:01:40;1
2020-03-10-025298;I think if you enforce the letter of the contract, then you compare apples to apples and you can go with the lowest bidder. Unfortunately, our procurement system doesn't make that easy. We don't get good value. We overpay on almost everything that we purchase, whether it's a swing set, a bus, a fire truck, a ferry, we overspend and it's time to reel that in under a Whitman government.;Matt Whitman;2020-03-10 19:51:13;9
2020-01-20-041876;`Little America' celebrates stories that are universally human, emotional and inspiring -- it represents exactly what we're building at Apple TV +,;None;2020-01-20 00:00:00;1
2020-01-03-004076;And LoseIt integrates with Apple Health so the activity tracked by my watch leads to calorie bonuses. Really, I wear the Apple Watch so I can eat more food.;None;2020-01-03 21:03:46;1
2020-02-04-014017;Collaboration with Third Security will facilitate our continued success as we further expand into retail and food service, enhancing our ability to deliver more apples in more places.;Randal J. Kirk;2020-02-04 14:01:36;15
2020-04-15-015143;Given its price tag, (the iPhone SE) is unlikely to be that impactful for Apple's financials, but could help widen the installed base, which will be helpful long term for Apple's services revenue,;None;2020-04-15 00:00:00;5
2020-01-21-072085;The bigger your career gets, the more you struggle with the idea that a lot of people see you the same way they see an iPhone or a Starbucks.;Taylor Swift;2020-01-21 14:00:45;12
2020-01-28-044808;iPhone 11 was our top-selling model every week of the December quarter and the three new models were our three most popular iPhones,;Tim Cook;2020-01-28 13:44:00;2
2020-01-22-045188;In another highly anticipated quarterly report against the backdrop of competitor launches (Disney + and Apple TV +) fueled by major promotional discounts Netflix overall delivered with 4Q subscriber results above even our street high expectations, subscriber guidance for 1H 2020 in-line with consensus expectations and ’20 free cash losses $800 million better than our expectations,;None;2020-01-22 11:21:10;1
2020-01-09-043597;in recognition of the iPhone maker's 40 years of investment in Ireland,;Tim Cook;2020-01-09 12:03:25;1
2020-01-02-004563;Apple has been so distant from gaming that it's going to take more than a new release of hardware with higher specs to attract the professional and competitive gaming circuit.;None;2020-01-02 13:31:56;1
2020-04-08-020426;I know I have not pruned apple trees in my life,;Steve Foster;2020-04-08 21:13:00;1
2020-01-24-092356;This poses further questions, such as the extent of third party parts being used in repairs in other countries and the impact of this on Apple's trade-in business as a whole. It also asks questions about whether Apple is working with a few multi-national trade-in companies worldwide or whether a group decision was taken on the trade-in prices by multiple partners.;None;2020-01-24 00:00:00;1
2020-01-15-008900;Back in September 2017, the Red Sox were fined by MLB for using an Apple Watch to steal signs from the New York Yankees and after that incident, Major League Baseball issued a specific warning to all 30 teams over technology.;None;2020-01-15 13:40:23;1
2020-03-11-077405;"We love to travel and explore, see new places and meet new people; but most of all we love our Connecticut lifestyle. Bacon egg and cheeses from our favorite local deli, visiting the vibrant CT farmer's markets, hiking through our state parks, spending summer days on the Long Island Sound, and apple picking as soon as the leaves start to change. The traditions and culture of this area unite us all and now it's time to show it,";None;2020-03-11 04:00:00;6
2020-01-18-003018;Apple is very seriously committed to protecting your data and we work hard to deliver the most secure hardware, software and services available. We believe our customers have a right to understand how their personal data is managed and protected. This report provides information regarding requests Apple received from government agencies worldwide and U.S. private parties from January 1 through June 30, 2019. Government and private entities are required to follow applicable laws and statutes when requesting customer information and data. We contractually require our service providers to abide by the same standard for any government information requests for Apple data. Our legal team reviews requests received to ensure that the requests have a valid legal basis. If they do, we comply with the requests and provide data responsive to the request. If we determine a request does not have a valid legal basis, or if we consider it to be unclear, inappropriate and/or over-broad, we challenge or reject it.;None;2020-01-18 17:09:51;1
2020-04-16-025602;In the world we built, we now have to weigh the fate of our lives and economy against trust in Apple and Google, the ad-tech industry they support, and government intelligence agencies.... This is a nightmare.;Michael Osterholm;2020-04-16 19:10:00;1
2020-03-21-032544;The president and I literally heard directly from Apple that they're donating 2 million industrial masks to this effort around the country and working with our administration to distribute those,;Mike Pence;2020-03-21 11:01:00;9
2020-03-10-085991;You can swipe it just like an iPad and such,;None;2020-03-10 03:30:19;1
2020-01-25-007095;concluded that a great way to get more people to see the content would be to [ bundle Apple TV + for free ], and it would be a good gift for our users.;Tim Cook;2020-01-25 15:00:00;1
2020-01-14-017678;Finally I want to address an issue regarding the shooter's phones. The shooter possessed two Apple iPhones seen here on the posters. Within one day of the shooting, the FBI sought and received court authorization based on probable cause to search both phones in an effort to run down all leads and figure out with whom the shooter had been communicating. During the gun fight with the first responders, the shooter disengaged long enough to place one of his phones on the floor and shoot a single round into the device. It also appears that the other phone was damaged. Our experts at the FBI crime lab were able to fix both damaged phones so that they are operational. However both phones are engineered to make it virtually impossible to unlock without the password. It is very important for us to know with whom and about what the shooter was communicating before he died. We have asked Apple for their help in unlocking the shooter's phones. So far Apple has not given any substantive assistance. This situation perfectly illustrates why it is critical that the public be able to get access to digital evidence once it has obtained a court order based on probable cause. We call on Apple and other technology companies to help us find a solution so we can better protect the lives of American people and prevent future attacks.;William Barr;2020-01-14 03:24:52;1
2020-02-26-049880;Not 'cause it's lascivious or something, but because it's going to screw me on the next mystery movie that I write, but forget it, I'll say it. It's very interesting. Apple, they let you use iPhones in movies but - and this is very pivotal if you're ever watching a mystery movie-bad guys cannot have iPhones on camera.;Rian Johnson;2020-02-26 14:48:46;1
2020-01-16-083175;The result of this caricature of the male gaze is the utter bastardization of Ms. Gregorini's work. It's an apt metaphor for the real-life version of what could happen here: It takes only a few old guard Hollywood men, such as Mr. Shyamalan and Mr. Basgallop, and their new Silicon Valley partner Apple TV +, to negate the considerable achievements and life experiences of the women behind 'Em anuel,' and to irredeemably tarnish their work.;Robert Downey Jr. .;2020-01-16 00:00:00;1
2020-03-14-015949;In our workplaces and communities, we must do all we can to prevent the spread of Covid-19. Apple will be temporarily closing all stores outside of Greater China until March 27;Tim Cook;2020-03-14 10:58:08;1
2020-03-16-061512;thereby sterilizing the wholesale market for Apple products.;Isabelle de Silva;2020-03-16 14:56:22;3
2020-03-20-034822;It also gives Apple a chance to get developers to build experiences now that they can eventually show off whenever the next iPhone is introduced.;Steven Troughton-Smith;2020-03-20 10:45:00;1
2020-01-28-075510;The American people understand this basic notion as equal justice under the law. It's as American as apple pie,;Eric Ueland;2020-01-28 04:18:36;2
2020-02-14-116889;While `tech worker' conjures images of well-paid professionals in fleece vests, a Times analysis of the data showed Sanders receiving much of his support from the companies' blue-collar employees, including Amazon warehouse staffers and Apple store salespeople.;Bernie Sanders;2020-02-14 13:30:36;1
2020-02-07-067411;Our deals with Apple and Facebook are beginning to yield financial dividends for us, and we welcome their respect for the premium journalism produced by the talented professionals at News Corp.;Robert Thomson;2020-02-07 00:00:00;1
2020-01-18-055023;While it's up there, it will be experiencing no gravity, so if it had an apple on it, the apple wouldn't fall.... Sir Isaac would have loved to see this, assuming he wasn't spacesick, as it would have proved his first law of motion to be correct.;None;2020-01-18 05:05:35;1
2020-03-07-030485;The likelihood of everyday iPhone users getting a virus is slim to none,;Robert Siciliano;2020-03-07 01:34:27;2
2020-02-10-084894;They're impossible to write on, they've gotten worse. It makes me want to go back to PCs because a PC keyboard the bounce back for your fingers is way better. Hands up who still uses a PC? You know what I'm talking about, it's a way better keyboard and those Apple keyboards are horrendous. Especially as the laptops get newer and newer, here's the latest one, the latest iMac, and the keyboards are worse... We've just got to fix those keyboards. The WGA needs to step in and actually do something.;Taika Waititi;2020-02-10 20:57:50;1
2020-01-22-101336;Using an iPad or thumbprint to sign would help modernize and digitalize the actual document signing. I'm certain these advancements are coming in the future,;Lindsay Smith;2020-01-22 12:45:19;1
2020-03-09-013735;focus on Apple during this sell-off.;None;2020-03-09 15:03:10;1
2020-03-21-035358;They keep it fresh and unique. This month's grilled cheese has a brie and fig spread with bacon and Gouda and crunchy apples in a perfectly toasted buttered sourdough.;Michael Montgomery;2020-03-21 19:36:41;1
2020-04-01-050374;So we have all have tripods set up and our iPhones and the whole last episode will be what we do in quarantine.;None;2020-04-01 10:41:50;1
2020-02-13-125654;Xerox was the one which introduced the world to touch screen interface but didn't innovate on it. But, iMac copied same interface, innovated on it and became a worldwide hit. So if we have innovated something or have some idea we should come forward and develop and present it.;Vijay Sharma;2020-02-13 23:06:00;1
2020-02-08-054487;We in the FUL now look forward to rotten apples in the NPA-responsible for instituting and pursuing these bogus charges-being swiftly identified and dealt with,;Johann Kriegler;2020-02-08 17:07:09;2
2020-02-04-057530;Looking forward, we anticipate healthy demand for Services and Wearables to continue. Also, we expect Apple to benefit from the launch of its first 5G iPhones in September... Our balanced view of this cycle reflects the maturity of the smartphone market and our expectation that consumers will take a measured approach to upgrading to 5G...;Brian White;2020-02-04 13:35:16;1
2020-02-04-001677;A lot of that is driven by the commercial electronics industry -- the stuff that is feeding the newest features on our iPhones and laptops,;None;2020-02-04 05:30:00;1
2020-01-10-018827;For top data science and cybersecurity talent, competition from tech giants like Google, Amazon, and Apple further challenge the DON's ability to compete for `hot' or niche skills,;None;2020-01-10 18:48:37;1
2020-01-21-072863;The comparison, I think, is apples to clouds,;None;2020-01-21 08:02:00;3
2020-03-04-004718;Apple Was Headed for a Slump. Then It Had One of the Biggest Rallies Ever,;None;2020-03-04 15:51:54;1
2020-01-14-045349;It was very difficult to determine ohmyveggies.com's nutrition credentials. The only `Tip & Hint' listed on their website is to encourage people to drink apple cider vinegar for weight loss! This would never be recommended by a registered nutritionist or dietitian as an suitable method to manage weight loss and it's not appropriate for school-aged children to be directed to this unvetted information.;None;2020-01-14 10:20:39;1
2020-03-16-046594;prevented competition among different Apple distribution channels.;None;2020-03-16 00:00:00;13
2020-02-04-108986;We'd love to have a Cheesecake Factory, a PF Changs, we'd love an Apple Store,;None;2020-02-04 21:21:22;2
2020-03-24-003942;And at this moment in time Apple went to their store houses and is donating 9 million N95 masks to healthcare facilities all across the country and to the national stockpile.;Mike Pence;2020-03-24 00:00:00;5
2020-04-08-017867;"I came back to the U.S.; I was a full-time student and I had to buy two things: a new phone (and) a new pair of glasses. And the iPhone 3G had just come out. I went to the Apple store and spent $200 on this magical device that did things that I couldn't have imagined were possible even a few years earlier. And meanwhile, I was going to have to pay several times that for a new pair of glasses. It's technology that's been around for 800 years and it just didn't make sense to me as a consumer.";None;2020-04-08 06:09:46;1
2020-02-12-043499;If there are bad apples in the industry go after those agencies. Don't penalize everyone.;Susan Collins;2020-02-12 22:05:49;2
2020-02-05-042858;if trade names were prohibited in other industries -- if the law required Facebook, for example, to be called Mark Zuckerberg & Associates or Apple to be called Jobs & Wozniak. Law firms are no different.;None;2020-02-05 00:00:00;1
2020-01-23-115264;When Apple considered how much they'd have to deal with unhappy customers who couldn't get access to their data, and how much they'd have to deal with unhappy law enforcement who couldn't get access to a criminal's data, that combination may have influenced their decision.;Roger Grimes;2020-01-23 17:15:24;2
2020-01-24-037356;I was ready to cancel Big Apple Circus, I was done. I told my wife, I am not getting on the wire anymore.;Nik Wallenda;2020-01-24 11:14:50;1
2020-02-01-003530;Apple has finally started trial production of the highly anticipated iPhone 9. This process will be used to iron out any issues and ensure assembly lines are running smoothly,;None;2020-02-01 18:05:08;2
2020-01-05-029257;Since no one outside Apple was supposed to know about Aqua at the time, [ Jobs ] couldn't say anything to us about the resemblance,;Steve Jobs;2020-01-05 17:27:18;1
2020-01-15-052123;It's only a matter of time for Apple to figure out how to enable people to one-click buy virtual goods. And advertising already seems to be real on iPhone. We haven't started experimenting yet, but we've heard stories about developers doing five or six thousand dollars a day with a decent-sized app.;Mark Pincus;2020-01-15 10:30:00;1
2020-03-26-049415;queen of my universe, the apple of my eye, ruler of my heart.;Miley Cyrus;2020-03-26 14:56:02;1
2020-01-15-080155;The iPhone was an incredible success, why would I sell shortly after the release date?;None;2020-01-15 19:27:04;1
2020-01-13-058961;So far, Apple has not given any substantive assistance. This situation perfectly illustrates why it is critical that the public be able to get access to digital evidence once it has obtained a court order based on probable cause.;William Barr;2020-01-13 22:40:00;1
2020-03-06-055566;The Apple doesn't fall far from the tree!!! You look just like your mom.;None;2020-03-06 00:00:00;5
2020-01-07-046690;Many people think that it changes everything... It overturns the whole apple cart.;Ian Hodder;2020-01-07 02:11:06;2
2020-03-26-017472;He has an iPad and a computer for his school.;None;2020-03-26 13:43:00;3
2020-01-16-025480;Hey, sure miss a thick apple pie dripping with it is found that drove them crates full of mind?;None;2020-01-16 21:25:23;1
2020-02-19-032413;I reckon I tried everything on the old apple but salt and pepper and chocolate sauce topping... Of course, I'm reformed now. I'm a pure law-abiding citizen.;Gaylord Perry;2020-02-19 11:00:15;1
2020-01-17-047173;It was always funny going into the Apple store... I was met with a mix of novelty and annoyance. It was an interesting combination of `Oh, it's that guy!' but `Ugh, it's that guy. ';John Hodgman;2020-01-17 00:00:00;12
2020-01-16-062598;One of my chefs used to make this awesome cranberry and first-of-season apple chutney that I loved. He used it on a duck confit dish on the menu, but I thought it would be perfect for turkey,;None;2020-01-16 14:55:44;1
2020-02-15-038386;So today, we're going to award a teacher today with a golden apple award. And a Golden Apple is a teacher that everyone thinks is going out of their way, doing a lot of good things and really, really supporting the Meadowview hawks. And this year's teacher is... Mrs. Peters!;Kurt Madsen;2020-02-15 02:51:05;1
2020-02-09-049959;used the Apple smartphone's photo app to adjust the color of the picture;None;2020-02-09 21:06:51;1
2020-01-13-083584;We call on Apple and other technology companies to help us find a solution so that we can better protect the lives of American people and prevent future attacks.;William Barr;2020-01-13 00:00:00;2
2020-01-22-104287;"We believe the 4Q19 US sub miss is more troubling than first appears owing to: a) in 4Q19, Netflix launched a record 802 hours of original programming (up 3% y/y), including 8 films with 24 Academy Award nominations such as `The Irishman' and `Marriage Story;' b) Disney + and Apple + were each free for the first 30 days, so NFLX only competed with them for consumer spending in December, at most; and c) marketing expenses hit 16% of revs in 4Q19 (vs 13% avg in 2019 and 11% in 3Q19).";Laura Martin;2020-01-22 00:00:00;3
2020-03-12-071022;They don't understand that they don't have a business without a song. They think that, even if we can't make a living at it, we'll keep writing songs. And it's just not true. You won't get the quality of songs. We deserve to be paid fairly. Without us, Spotify would have no business -- but they don't get it. They do little things here and there to pump up the songwriter and give us a face. Apple still has downloads and they pay us! Spotify can pay us, they just don't want to!;None;2020-03-12 08:10:09;1
2020-01-23-060284;Met @Tim_Cook, CEO of Apple at @WEF in Davos. Had a wonderful interaction with him on Apple's investment plans in India,;Piyush Goyal;2020-01-23 16:02:08;3
2020-01-08-099242;What happens on an iPhone stays on an iPhone.;None;2020-01-08 06:25:02;3
2020-02-05-109001;We get apples from farms in Manjimup and Donnybrook and the ginger from Bundaberg, in Queensland,;None;2020-02-05 04:00:00;1
2020-01-07-092070;While it is concerning that some states have not yet consented, we trust that they will come to the same conclusion so many others have: welcoming refugees isn't just smart policy -- it's as American as baseball and apple pie,;None;2020-01-07 11:45:24;1
2020-01-15-006630;Apple is right to provide strong security to its users, requiring a passcode or biometrics to unlock a phone,;Kurt Opsahl;2020-01-15 13:09:04;2
2020-03-25-030523;If Fiona Apple put out her record right now, I'd be so happy! It would be all that I'd want -- a new record to have and to listen to on a walk through the woods and be like, `Oh my god, am I gon na die? Am I not? Is my grandma gon na die? Is it gon na be OK? Am I ever gon na make any money ever again? I dunno!;Ethan Hawke;2020-03-25 18:17:36;1
2020-02-10-006331;Apple keyboards are impossible to work on!;None;2020-02-10 07:02:57;1
2020-02-06-013843;But when Mr Fitrzyk got up at about 6am he saw, in the study, a smashed window. Four iPads had been stolen and a Garmin watch,;David James;2020-02-06 05:00:00;2
2020-01-03-000818;A central tenet of our positive AAPL outlook is the ability to drive repeat purchases, and positive social media mentions bolster our argument,;Robert Muller;2020-01-03 00:00:00;2
2020-01-06-000608;2020 will be the year of the `5G Super Cycle' and Apple will be the clear winner.;Daniel Morgan;2020-01-06 15:13:55;3
2020-02-27-018973;Having the STV Player on Apple TV has been one of the most requested developments from Scottish Apple fans for some time,;Richard Williams;2020-02-27 11:12:48;1
2020-01-17-056061;Meryl Streep will narrate an Apple TV + animated short for Earth Day https://t.co/MxfiNCnbjz https://t.co/YA71Hsm1N5;Meryl Streep;2020-01-17 17:16:00;1
2020-01-28-083746;The success of iPhone blinded us at Microsoft as to where Apple was heading,;Steven Sinofsky;2020-01-28 17:40:21;2
2020-02-11-089076;there IS going to be an iPad usage... I don't normally LOVE it...;None;2020-02-11 10:21:00;1
2020-03-17-011541;Consumers now want to drive right up to the Apple Store... go in, buy something, come out and leave,;Seph Lawless;2020-03-17 01:05:09;3
2020-01-20-063278;The sorts of deals they will do will be more along the lines of the documentary series the Duke is executive producing on mental health for Apple TV. It's a new model, admittedly, but they are determined to prove to the family that this can work.;None;2020-01-20 02:14:00;2
2020-03-01-014778;I wanted to draw her for a really long time?? billieeilish. drawing draw sketch Billie Eilish Wallpapers Ipad Drawing Wallpaper Wallpaper Collage Cartoon Sketches Art Sketches Easy Drawings Pencil Drawings Eye Sketch. More information. Saved by Instagram: solcano -- Billie Eilish illustration / Billie Eilish drawing drawing billie eilish drawing See more. Pinterest. How to draw Billie Eilish step by step | Pencil sketch drawing Visit to my channel: / / youtube/channel/UCup80qYCPrc5JgsiyEpu7vw Billie Eilish timelapse video Materials: Prismacolor pencil Black Faber Castell Strathmore paper toned tan White uni posca paint pen Music ♩: Life Cycle by AK Helo Welcome to my chanel!!!;None;2020-03-01 11:56:05;1
2020-02-06-046890;I'm about giving people real food that they will enjoy and come back for. Sometimes, the very best part of an apple pie is the crust. When we were conceptualising the idea for Dominique Ansel Treehouse, I thought about how in a traditional restaurant setting, the pastry department typically works on all the different doughs on the menu, even from a savoury perspective.;Dominique Ansel;2020-02-06 16:00:00;1
2020-03-25-074706;This is another story of great American industry. The President and I literally heard directly from Apple that they're donating 2 million Industrial masks to this effort around the country and working with our administration to distribute those.;None;2020-03-25 09:37:36;1
2020-01-20-033479;Ireland has been a second home for Apple for forty years and this honor is even more special for us because it recognizes the contributions of our incredible team here who work tirelessly to serve our customers around the country, and around the world,;Tim Cook;2020-01-20 10:28:00;1
2020-02-13-023318;Given that Apple requires its employees to wear Apple-branded apparel while working but directs them to remove or cover up such attire while outside the Apple store, it is reasonable to assume that some employees will carry their work uniform or a change of clothes in a bag in order to comply with Apple's compulsory dress code policy,;Tani Cantil-Sakauye;2020-02-13 16:39:42;4
2020-01-16-025445;Hey guys, this is Jonathan and I'm about to take a drink of apple juice with my right hand for the first time,;Odell Beckham Jr. .;2020-01-16 20:59:57;3
2020-02-28-070314;there's nothing new about our 21st-century love affair with our iPhones as we witness this 1946 take on an amour a trois between characters Ben, Lucy and her phone.;None;2020-02-28 14:00:00;2
2020-02-26-011987;Cost quote document submitted to Apple President Steve Jobs by Jerrold C. Manock on February 24, 1977, concerning product design engineering work associated with the Apple II.;None;2020-02-26 00:00:00;1
2020-01-19-001959;`Amazing Stories' is a beloved show that has captured our imaginations, and we couldn't be more excited to share its next thrilling iteration with a global audience of all ages on Apple TV Plus,;Matt Tyrnauer;2020-01-19 20:05:06;3
2020-01-29-011254;Big name tech earnings are probably going to grab news headlines. But look out for any mention of coronavirus in the company's outlooks. Starbucks and Apple both mentioned it today,;Chris Smith;2020-01-29 04:33:04;2
2020-02-17-034775;iPhone 11 was our top selling model every week during the December quarter, and the three new models were our three most popular iPhones,;Tim Cook;2020-02-17 15:15:00;1
2020-03-12-069975;There's no question Apple is a great company. I'm not sure it's a great stock, though, at this point in time,;Craig Johnson;2020-03-12 11:15:16;1
2020-01-21-046290;it will not air on Apple TV +.;Oprah Winfrey;2020-01-21 20:35:35;3
2020-02-05-093266;There is little doubt Apple has probably been assessing flexible displays for years behind closed door and it comes as no surprise it is trying to do something different.;Ben Wood;2020-02-05 14:07:32;3
2020-04-15-047418;should help Apple regain some of the share it has lost in more price-sensitive markets like India and China.;None;2020-04-15 17:34:00;2
2020-01-13-085252;We have asked Apple for their help in unlocking the shooter's iPhones. So far, Apple has not given us any substantive assistance.;William Barr;2020-01-13 13:58:01;32
2020-03-16-081340;When the Great Plague of London was going around in 1665, Cambridge University shut down and Isaac Newton was forced to stay home. During this time, he invented calculus, parts of optic theory and allegedly, while sitting in his garden, he saw an apple fall from a tree that inspired his understanding of gravity and the laws of motion,;Shilpa Shetty;2020-03-16 14:25:33;1
2020-02-25-032389;I'm not using the iPad anymore, because it's screwed up,;Harry Reid;2020-02-25 01:07:51;1
2020-02-21-067171;They weren't having success, there was some bad apples in the program. And quickly, we had three years of 20 wins. (Smith) just understands how to win, and he's a great guy, and I imagine he'll do it at Washington State in no time.;None;2020-02-21 20:44:08;1
2020-01-15-031948;I just saw a piece of cabinetry in the cloakroom where we will be required to turn over our iPads and our iPhones,;John Cornyn;2020-01-15 00:00:00;3
2020-01-03-004929;Apple increased its market cap by an astonishing $574 billion in 2019, about equal to the total market valuation for Facebook,;None;2020-01-03 13:30:10;1
2020-03-07-008602;He said: `My wife always packed me a brown bag with my sandwich and my apple and maybe slid a couple of extra beers in there.' So he says: `Times have changed now.;Kirk Muller;2020-03-07 01:06:43;1
2020-04-16-033627;Music-wise I love putting on Hans Zimmer playlists and having the Apple TV screensaver playing in the background -- a great mix of beautiful sounds and moving aerial images of earth, etc.. Hans is a composer who made most of the biggest movie soundtracks you would know.;None;2020-04-16 05:11:00;1
2020-01-09-080448;The iPhone 11 was a Smash Hit in China in December, recording a Major Leap in Sales over Last Year | Main January 09, 2020 The Latest Security Flaw found in the TikTok App Supports the Governments Belief that the app is a National Security Threat Last month Patently Apple posted a report titled;Josh Hawley;2020-01-09 11:00:21;1
2020-01-02-015111;HBO's former CEO Richard Plepler strikes five-year Apple TV + deal;Richard Plepler;2020-01-02 19:52:15;1
2020-03-18-076038;To manage any kind of produce that's stored long-term, like apples or potatoes, people would like to be able to measure its ethylene to determine if it's in a stasis mode or if it's ripening.;Timothy M. Swager;2020-03-18 00:00:00;5
2020-04-02-053193;Staying inside ⏳ A quick iPhone pic from my shoot with @nanamacs when this pandemic started getting real. Do your part and stay inside!,;None;2020-04-02 19:39:59;1
2020-02-20-081726;Until Sunday 1 March, you can get double points on your shopping if you scan your Clubcard at the checkout via the Clubcard app (available for iPhone and Android).;Martin Lewis;2020-02-20 16:38:26;3
2020-02-27-009176;"But forget it, I; ll say it, it's very interesting. Apple, they let you use iPhones in movies, but, and this is very pivotal, if you're ever watching a mystery movie, bad guys cannot have iPhones on camera,";Rian Johnson;2020-02-27 02:29:00;2
2020-01-21-050146;I've got to worry every day about what can happen to him (his older son), not just from the robbers but from a bad apple on the police department... The overwhelming majority of New York police officers are to be commended for the great work they've done... But there are bad apples on the police force, and when you unleash them without consequence, you see the type of tragedy that results.;None;2020-01-21 07:15:50;1
2020-04-10-050302;To further this cause, Apple and Google will be launching a comprehensive solution that includes application programming interfaces (APIs) and operating system-level technology to assist in enabling contact tracing,;None;2020-04-10 22:22:00;5
2020-01-13-005628;Apples are also facing heavy sales pressure, influencing the sales of other fruits. In general, the Spring Festival will not have too much impact on sales. It is a Chinese holiday, and Southeast Asians of Chinese ethnicity prefer citrus and fragrant pears to celebrate this holiday, so it has little effect on ya pears and crown pears. Instead, sales increase during Christmas and Eid al-Fitr in the Philippines, Indonesia, and Bangladesh.;Zhao Xiaolei;2020-01-13 13:02:00;1
2020-02-01-036980;People shouldn't be driving from Apple Valley to work here.;Sergio Contreras;2020-02-01 17:34:30;1
2020-01-29-004829;Although we did not expect iPhone sales to be a material near-term driver of growth, we were encouraged by the 7.6% growth, as it accounted for 61% total sales for the quarter,;None;2020-01-29 00:00:00;5
2020-01-16-010752;Building the credit-card platform that underpins Apple Card took a number of our engineers... along with a very strong partnership with Apple, Mastercard and, of course, AWS,;David Solomon;2020-01-16 00:00:00;4
2020-02-10-021207;Hands up who still uses a PC? You know what I'm talking about. It's a way better keyboard. Those Apple keyboards are horrendous.;None;2020-02-10 10:43:00;2
2020-01-15-036708;I want to be myself. I'm not trying to be anyone else. I'm a goofball, [ and ] kind of not. I have a dry sense of humor, I want to let that show. This is a time when bloggers weren't really showing themselves. For some reason, everyone thought we all lived in our mother's basement. Nope! I'm outside. I want to take silly photos. I started with my MacBook Photo Booth, put out my little Hello Kitty video recorder. I did my interviews and kept it going from there.;None;2020-01-15 14:00:34;1
2020-01-31-024138;He can view files, give orders, check the statistics related to every district. In fact, his iPad is now his office on the go,;Alok Kumar;2020-01-31 00:00:00;2
2020-03-17-061671;The new iPad Pro introduces advanced technologies never before available in mobile computing.;Phil Schiller;2020-03-17 00:00:00;20
2020-02-07-019646;exploring the concept of `an apple a day. ';Brie Larson;2020-02-07 22:55:37;1
2020-02-10-028813;I had worked with Yanchan before on a few tracks, and one day thought why don't we try doing just the raps with him playing the mridangam. We recorded the video on an iPhone and just posted it. It immediately blew up, and we knew we were onto something,;Shan Vincent de Paul;2020-02-10 12:17:15;1
2020-03-06-027690;I wish we weren't reduced to the point of recognizing that our systems of law are so different that we're talking about apples and oranges,;Richard Fadden;2020-03-06 20:57:49;1
2020-02-11-007008;Apple has clamped down really hard on their supply;Matt McCormick;2020-02-11 00:00:00;1
2020-01-27-087954;"We believe iPhone 11 sales were strong in China in November; however, the cheaper retail price of the iPhone 11 has driven consumers to buy the iPhone 11 instead of the iPhone 11 Pro and all older models,";Jun Zhang;2020-01-27 00:00:00;3
2020-01-06-014534;Facebook and Apple have found themselves on opposite ends of the data-privacy spectrum over the years.;Brian White;2020-01-06 19:32:00;1
2020-02-11-005454;And I turn on my TV and get really comfortable and I pre-slice an apple by my bed.;Kendall Jenner;2020-02-11 16:45:13;1
2020-04-13-044180;The critical support and encouragement of our on-campus Apple learning specialist cannot be understated,;None;2020-04-13 17:00:00;6
2020-01-15-079473;The government's demand [ of Apple ] is dangerous and unconstitutional and would weaken the security of millions of iPhones,;Jennifer Granick;2020-01-15 00:00:00;1
2020-01-17-070211;soldiers' letters and photographs to reveal that Nazi military crimes were not limited to elite SS units, nor confined to a few bad apples;Susan Neiman;2020-01-17 07:37:04;1
2020-03-07-033419;These scams often target iPhone users through email and via text message and can be used to steal sensitive personal information from the user or even inject malware onto the user's device,;Robert Siciliano;2020-03-07 01:34:27;2
2020-01-29-124824;With each Apple product that a customer buys, I think they get tighter into the ecosystem,;Luca Maestri;2020-01-29 02:31:02;6
2020-02-10-006334;Apple needs to fix those keyboards. They are impossible to write on, they have gotten worse. It makes me want to go back to PCs. Because PC keyboards, the bounce-back for your fingers is way better,;Taika Waititi;2020-02-10 10:00:29;2
2020-02-17-075580;We are excited to announce that The Duke of Sussex and Oprah Winfrey are partners, co-creators and executive producers on their forthcoming mental health series launching on Apple in 2020. The pair have been developing the series for several months and are looking forward to sharing such an important project on this global platform (Apple TV).;None;2020-02-17 20:25:00;1
2020-01-07-064698;The emergence of new, lower-priced streaming services from Walt Disney Co. and Apple Inc. has made some worry about Netflix's ability to keep up its pace of blistering growth. Others have worried about what that growth may cost as Netflix may have to rely on more expensive fare to remain competitive.;Dan Gallagher;2020-01-07 00:13:50;1
2020-02-17-006941;Because of the Apple rose gold iPhones and rose gold watches, the younger generation has a fascination with rose gold. They prefer rose gold and white gold to the traditional yellow gold. So we have an entire collection based on rose gold. We'll always have a mix of rose and white in combination together because diamonds look the best on white gold.;None;2020-02-17 12:30:41;1
